id,name,review_count,rating
AdlGyoE9ff7dxZv-tklsLQ,Chirpyhut Fried Chicken,13,3.5
PM1_JLPnZVPbgScyNEQFKA,Yuzu,2,3.0
eDTuLgH0muqJg3bh-qnGfw,Purebread,58,4.0
_5cGjnjBRku08-LcEjv0cA,Blaze Gourmet Burgers,17,5.0
XNe7kkk1bFjByhsFVctk2A,Terra Breads,36,4.0
wtyCB3iRPHSXNxmtZsg89A,Tacofino Ocho,85,3.0
EichPhjYtOZDEC4KTUTxPw,R&B Ale & Pizza House,22,4.0
pH7zpCxm_NS3NzTFbUPVBQ,Field & Social,2,3.5
7mC73EaD-pi3yyR63ZVn3A,The Cascade Room,228,4.0
NTtQJ4KrcK36Xi4eEvo3hQ,Ignite Pizzeria,71,4.0
sLBJg33T9LfeKmq-FKxssg,Caffe Barney,109,3.0
yBKJ9yxmZmKv6XvbYRN0_Q,Bean Around the World Coffees,47,3.5
0DOiGpJm17_9vysNWOiHng,Tocador,46,3.5
PPzjbq4cE4J9KIYLIcG7wg,Aling Mary's Filipino Store,19,4.0
fgcDftf7FDOS3RR2oUzuPg,Subway,4,4.0
p5thThuUITUjAy8gS3sPMw,Fable Kitchen,746,4.5
4BPVXTle3SndsKRjj0qMAw,Rain or Shine Ice Cream,356,4.0
ztP4E-dCMEOZRT9XYLDNzw,Maenam,378,4.0
jyBiQI0XtESTGHXODCFsJQ,Romer's Burger Bar,337,3.5
fcgCS7tk1kCLAEistL01Vw,Tractor,155,3.5
LqzeN5HH6K1KXI6PsKdN4g,Chi Vegan,196,4.0
zPVirzX5eaRepNBNzTXq4A,RedBeef Noodle Kitchen,104,4.0
VzIh81mLHwZeeAtMFxqK_w,Noodlebox,218,3.0
h60CuXTwYqNX9t6Ppt5RXA,The Hoke Poke,59,4.5
4WBtUrKNyfuyth71On3ApA,Trattoria Kitchen,309,3.5
OXEaIQsgJIUCyRev5VgvLA,NUTTEA,19,5.0
rr3fgRYPxcXt0pACSaAjew,Tacofino,26,4.0
k50eFm74cJtUOEIScrDCMQ,Bibo Pizzeria Con Cucina,131,3.0
dGT1LIPjOolslaYDMF-Aug,The Pie Hole | Vancouver,43,3.5
_3UwHix7TshlnVBHmL3l4g,Best Falafel,15,3.5
VIJ_tFfPDEpwiAbYpJSFbg,Freshii,18,3.0
dyEAYqTj5IuObZGywUPyEQ,Freebird,3,4.5
9Vu9gwCuAn4q9aVZrfIGWw,The Keg Steakhouse + Bar - Yaletown,281,3.5
uJNfd4CrU3dD7RjLnHzodg,Angus T,83,4.0
_Xxsjm_mUn5yQ17TrBmRHg,West Oak Restaurant,258,3.5
DhWNZXfKSlUxMcQQ6EUkMA,The Greek By Anatoli,237,4.0
xOqfvlf_oVeAcqj2xHrx1w,Tacofino Yaletown,162,4.0
tcMvdTNquoTxdDY-o2IsZw,Banter Room,113,3.5
AlwjfeiF78XQ_AlaVqZ9Og,Bartholomew Bar,32,4.0
8_zFPI3gjdVl_rrBwUrQmw,Copper Branch,17,4.0
zUYE1lH1OUM419ArHHmWCQ,El Guapo,38,4.0
0S5mWN5r-dQsTSCDdzCrtg,Ignite Pizzeria,9,5.0
UuD2ypjDUD0R8StTa5k5Yw,Moltaqa Moroccan Restaurant,9,4.0
JJxToLJlmsQCv-eigT8nYA,Hazukido,6,4.0
3HJJ3jmiYtXKKq7krQj_MA,Subway,6,3.5
eYcDu70ze8OcXpAUZ_KmtQ,Pierre's Champagne Lounge,22,2.0
7B7cpzBzFIvBReRs-UlB4Q,Field & Social,4,3.5
4SifsejRBVbVUFuCvrYLwg,Sharetea Yaletown,1,5.0
5-3wyrIOYInzwEZHTQP9nw,Yaletown Park,8,2.0
9DIct6R794tApbOtdHafXA,Okeya Kyujiro,1,5.0
L4jCuG3S-6kY0FVAyjiLNQ,Nero Waffles,449,4.5
O49XotDpx7v3c1KKdKR9pw,Pho Gold Train,39,4.0
7F5blD6YrhpcH-MYyDzcIg,7-Eleven,2,3.0
6NUrBhP5gQ_dgV47L_REIw,Subway,6,1.5
nFo9mmxd1SonSoWsIX7RAw,Menya Itto,30,3.5
XAKULkvx3NBAMoBZHov0xA,Barclay Heritage Square,1,4.0
FpXp_Knu7QK5AI-vbZTKBA,Barclay Manor,1,4.0
nNhGmSP8xcBAWokkNv0m1w,Calabash Bistro,284,4.0
H4h_nwZW7f2Yj9ONdzGxHQ,PiDGiN,308,4.0
3iflXLCloP1XI8GwgdbYBA,Nelson the Seagull,237,4.0
8PrTJSFICr4f_dMictWkuA,Kouign Café,34,4.5
C1qAm45IGF6-kQTrCayZoA,West Hotel & Bar,4,5.0
JoUEZWB0y7tREmRPVJj24A,Aiyaohno Cafe,3,4.5
77xI9ep7cla7zJtzkaReQQ,The Sam Kee Building,1,5.0
UcbVu6kMUytS3BXSw545rw,Chinese Cultural Centre of Greater Vancouver,5,3.0
wV9Tx82ELBeBWnVYtlBZ-g,Rennie Museum,3,2.5
70D_rxm388HaD2qMTB59xw,Hawksworth Restaurant,611,4.0
EqvTmPu69ScPFotIz8h_xA,Mom's Grilled Cheese Truck,190,4.0
h7H3QdzykDSYzY29Hk3LvQ,Vancouver Art Gallery,184,3.5
8Wzyn8c4OZ4OANfKQNVGyw,Notch8 Restaurant & Bar,163,3.5
VAaiyvD_9KMcg8BYaPX3OQ,Bel Café,142,3.5
js-WOVWq761O1yKrwT1ejQ,MARIMBA,9,3.5
mKdrzse-LFXmdbmNUhee4Q,Feastro,15,3.0
m-yNQaZOX5ms06IajESbPw,Sciué Italian Bakery Caffé,13,3.0
FWvr8uXEW6fXwjmZZ-a7VA,Kokio,2,4.0
oAuacb99pPz4M8RfXNbwSQ,Cafe Ami,2,4.0
AiK2DUrXI3lV6NYxKWkBuQ,ocean wise cafe,1,4.0
2CxBAbnFIOfjRASbWcHC4w,Stanley Park 2nd Beach Picnic Area,8,3.5
OXPDSeqYp9p19PDDpg-ilg,Third Beach Concession,2,1.5
ZvRp6-lb4SzfWvtn11k0LA,Air India Memorial,1,4.0
S9GkSvSZBFOG9ttPlemagw,Totem Poles,30,4.5
et2J8Hbsgox89EiujdzLLQ,Shore to Shore,1,5.0
b224L6_v7F2M4FsxG6rFag,Elysian Coffee,52,4.0
Nrmsdtg10pyX2Qm2nZcVSg,Best Burrito,45,3.5
LWU4a7ejo8RIffxOQAdpZw,BOGO Korean Kitchen,5,4.0
bJ4pQO2TupMWGltj7kfLfw,Black Coffeehouse + Lounge,2,4.0
7BIpo1jpmzyKlImIiZcvmQ,The Wicklow Public House,87,3.5
yOToTuLtsEA5P3nTx71X8Q,Uno Gelato,12,5.0
g1WcsMOzDGOmDvA-y0xMvQ,Mahony,158,2.5
WzDJgVPU-11oe4B5GK4Akw,Branas Mediterranean Grill,60,3.5
WAKwis2gWtNjRqFGkgwORw,AnnaLena,330,4.5
msIUl3FAvyijGcjANTWXIA,Koko Monk Chocolates,59,4.5
GzDU6dVNoowb6jmjbpqN_Q,Kahve Cafe By Enflux,43,4.0
aMY5sxy7N8h5S2U5t4ocnQ,Mister,3,3.5
q57lv8q2rgzsc9mgWy8x6g,Arbutus Coffee,97,4.0
yodp8dWdtD22DFp75nFa9A,Yu Shang Hot Pot,66,4.5
tPe5JBjVRbZ8MXR7Tl8jaA,A Taste of Vietnam,88,3.0
tLx1Q1vrIQDapX58_gj8fw,Johnny Rockets,24,3.5
_Trgsl8TD-Mmt2Sn6Di1vQ,The Keg Steakhouse + Bar,169,4.0
-d473gtB7sazHlWu_1a2CA,49th Parallel Coffee,237,4.0
bIWJu0UDFsiPSmn3jUH9Ag,Sushi California,28,4.0
isDTSR3Tc8RV2p8eCX2Gvw,Neptune Chinese Kitchen Alberni,84,2.0
A35ljFDKELmMkAiiOTyuTA,Mangez Mangez,32,3.5
TUKHkzJwKmxIb26UnMftCA,Blenz Coffee,20,3.5
4vMUHaD8WD2b6N3Shu4uYQ,Carlino Restaurant,14,3.0
w9pCVk0GV6AEtH8Z-phXuA,Starbucks,6,4.0
keH5gxsJyRrbyyX8B6eaZg,A&W,25,3.0
nXaUx2eP3TvD8PY1EIqAsw,Archer,9,4.0
UAClOVc95wqtRTQAq4U2Yw,Komi Sushi,57,2.0
Lzg_C-mqWVQ0CKI64e6P5Q,Deville Coffee,2,4.5
ynbk1Zyp6qbZdx5ivuf10w,Subway,3,1.5
JfRjm9j_8fChaODlKwMyGA,Made In Japan,1,3.0
67zb4FcsSKuRMJG3x8qEqQ,Cazba,238,3.5
4jM6Mvylg6eKUCh6HOdlKg,Samurai Japanese Restaurant,284,3.5
eklI9ibxTgQ4Tx5VsoP2Uw,Kadoya Japanese Restaurant,207,3.5
Q2FYU9vFPEoOEMAeNP4enQ,Banana Leaf,235,3.5
GeJ_rMJ7qx8olmGghcnJag,Los Amigos Taqueria,120,4.0
awSiIH1d-ma2gTPgzVXvMQ,Thai Basil,214,3.5
MjRHsIyZcYV0LpNhM6gbIg,Takis Taverna,142,3.5
8_Luerj7LEVuSb5ll_7hlg,AMOKA Coffee and Bites,78,4.0
RNgR9Y_byajHqgVxP0dnKA,Cardero Cafe,14,5.0
7kqw5gDC49Vj5xWmKB7qIw,Best Bite Donair,27,4.0
uCZPWQ2OYNLvmMm23cUx1Q,Fatburger,37,3.5
DN9j5hAmoRwwJ19LEOxfDQ,Denny's,97,2.5
Rgj8ppNjPtx9fKwC8yyg8w,Starbucks,19,3.5
WtoWJAOmLbordZcE-yY_SQ,Megabite Davie,35,3.0
yBWLnpWOqYKLviXqE-i0Sg,City Square Pizza,8,3.5
720w4KP2M1-xpTRAc2QoPQ,Gringo,1,5.0
rGRjA9M6uSy1aGZAN1dpng,Bonta Italian Ristorante,3,2.5
fEhUmWietuoDJL9MuSMZzg,Stefo,1,1.0
YrJ4RgfBo1y7nNMBaUHCAA,Velo Star Cafe,2,3.0
NnaE4IKlc6XdYOUu4IOV5w,49th Parallel Coffee,495,4.0
KDpEDnHqRXTeBhNTmvBFiQ,Burgoo Bistros,486,4.0
AkoPWWsLI7KpRKxwEzIvLg,JJ Bean,119,4.0
kkg_8XqwdBQbSx9XCMpCzg,Mitra Canteen,78,4.0
BrA7s4_ZQMRmaeong_iu6A,Seiza,69,4.0
7vqgqc94MbUClLv5IHLsAw,Papa’s Gourmet Pizza,53,4.0
m9hRvwRpZ0BYnletTK12Hw,Pho Goodness,117,3.5
PRnNbp2YGR06DDbLX1yP_A,The Basic,74,3.5
JDeeRdR4ExCCU2Rdh0RUsw,Vera's Burger Shack,67,4.0
kNqyga93EnHymMtBsc7z7g,Planetary Burger,37,4.5
k6HVetOxwGkTfihlGEC17A,Hyde,55,3.5
8kGScONgvTUncK7U8U9S4A,Kind Cafe,38,4.0
QUW0hcUc42rzCZkRllHGIQ,COBS Bread,25,4.0
2Wlfty9MKueKN99mBqgT_Q,Good Co. Bars,78,3.0
B1t0OSKUDo72yKhPrP906g,Pizza Garden Main,44,3.5
Nco_OOZ4wkS8FdDGu6Mj7w,Kaori Izakaya,39,3.5
ELb5MKzdN_LJ_Frm-VWdSQ,Uncle Abe's,16,3.5
wZELJqt0BsnYCcnzMuSDBQ,Forecast Coffee,14,3.5
pab0-quYuIn5abcePl_Hwg,Panago Pizza,25,2.5
5GyQFTsFANl0PQrrx17iwg,Dog Meister,3,5.0
Qt7unqQCzWPhVQ8dllrtdw,Main Street,3,4.0
A2VVCdM5F1CdvIV5uFm2Ww,7-Eleven,5,2.5
D1gkF04qqIz0nrrVmCF6ug,Ramen Danbo,350,4.0
XDWS4Rayi52jrN0z0ibG4Q,Mi Casa Mexicana,23,4.0
w7q3AJ_nXkdCGn9YWyzJLA,Ajiya Sushi Bar,24,3.5
tyzaHCGa0FIDjHAj8HGD0g,Bel Café - Kits,19,4.0
NMNzFTEcJ0bTyDDXUgOSLw,Hideaway Eatery & Bar,8,4.0
G5jF4SJxprxf4rQYkemHtw,Mars Japanese Bistro,7,3.5
cNil4ExqTvXBkd9arVGx1g,Pizza Hut,20,2.5
fRl75WY-N0Pia2Tjrp0ZNg,Heaven & Earth India Curry House,6,3.0
wyckj51AcHAY2pt43HA1EA,Unchai Thai Restaurant,76,4.5
usO5eH44mmub9p_pH95OkQ,Delhi 6 Indian Bistro,125,4.5
tlrR4EKTI_jDQTO-uUNc7A,Carlos O'Bryans Neighbourhood Pub,60,4.0
nj3vYnFDmMhPdU22DSJsBQ,Gateau de Henry,19,5.0
Q0AzZcsJhilGiuoaAERK9Q,Mazuya Sushi,38,3.5
ifhUXR3fck3HufJdV0hYvw,Timkee Kitchen,65,1.5
JzUGvmHytfeAGLXUt4APdA,Vancouver Guitar Show,1,4.0
fpaVATCYnjs3CbNTIVzWFw,Trans Am Totem,2,5.0
W2WQDWey3ycXfRdfDShuAA,ARC Restaurant,159,4.0
OUzfOoeRg_OY4MChz7VguA,Five Sails Restaurant,166,4.5
Q7DVB7X0194ohRLOlnz2_g,Oceans 999,27,3.5
9l0LUvWKca--55WPiakzbA,Starbucks,18,3.0
8epZBQPYacy1-KQULLABmg,Alibi Room,560,4.5
zh1Fa3zevYr8uFjj83YHfQ,Deacon's Corner,157,3.5
rVd781B1hA20gJchgqlx9w,Beaucoup Bakery & Cafe,317,4.0
Ibejeht--wHn_5b84FDdbw,La Bise Bakery,5,5.0
GUJ-DnrpgBUAjfODH1huDA,Antojos y Sabores,7,4.5
WLe3xluaCX8KcUdYDiCjzQ,Las Autenticas Tacos & Tortas Ahogadas,4,4.5
0vjKqJuAM69B8psdq2NUoA,The Frying Irishman,1,5.0
21SGKSXGSK68WZ9gM841mQ,Unni Pastries,2,4.0
4yivO9_j79NhBXMta0suvg,Carnitas El Rolys,1,5.0
TQj4HSCmm5GnriKMiSpqpQ,Raisu,388,4.0
Bo30wYCWWy5M9g1W7GQ5SQ,Au Comptoir,206,4.0
jZPYyfrEhn1jIlo2MXFPuA,Hi-Nippon Japanese Restaurant,95,3.5
xkZuQgCjBgUYmS0BFEzMNA,Maria's Taverna,98,3.5
S4DFeNGphgug2E-dLfiLXg,Kokomo,24,4.5
hhEZldyc-CZMP3WYysiqgg,Delara,24,4.5
1RQhYwhtjFxProhY1BzeTw,Browns Socialhouse,78,3.0
phdll2c9FSjRgzcff1ToXw,Simit Bakery Cafe,4,4.5
hWlod6cewP1NKG5LBJBJhQ,Cobs Bread,11,3.0
O07_DHUjRD3r7PGcHBjBnA,Bistrot Van,1,5.0
LOy9EL7UeiKRqdUWUcbtZw,The Belgard Kitchen,204,4.0
rpJpZOvTPbVmBh2goK1iOA,The Mackenzie Room,174,4.5
lo-ecE_V54BewbN0mUO_iw,Pallet Coffee Roasters,1,5.0
GoavELrEifLw-8hDX6j0HA,Coffee Bike,1,5.0
gRepmb_vwaCDzbsjwmJ-Ig,Foret Noire Patisserie,56,4.0
P8ivaSJ-_FmC01Z_2Npuig,CRAFT Beer Market,511,3.5
2zeh8dTdftT7sVl2qDGC6w,Yandoux Patisserie,46,3.5
yB24S-bsaJqaP3pQFpKpBw,The Flying Pig - Village,200,3.5
AlEsjF_9KKX_949qq1lX4Q,Bao Down Gastropub + Raw bar,238,3.0
6yfGhEW0OC6G4xTbtTa-9w,Pho Quynh Express,46,3.5
NHuuLXPWt9d9JXmptz3zjg,Urban Fare,53,3.0
Iq3jXNqinYFedkKscL78OA,The Bubble Tea Shop,12,3.0
GPMJ0Jp_jD7wM_Kgak4SaA,Salt Building,3,4.5
08j7E4HP6Shlc3FyN4csjQ,Subway,10,3.0
r4uSzklLR8Jz4DLAnWNJtQ,Honolulu Coffee,1,5.0
zs-syrUMAGrVl5kqijQI-A,Super Baked,1,5.0
v08XtB2eOhHpVNwciI5qgA,The Ramen Club,1,2.0
kljK-5qWOGerzNFpbRDP9w,Tokyo Katsu-Sand,22,4.0
vSx8D2RpWxiU_o2igKJwdA,Starbucks,26,3.5
gIQbiHPpPTv8TCgUpwS5Sw,NaMi,16,3.0
4Mluju43bJQA4D4_8U7v5A,OPA! of Greece Pacific Centre,28,3.0
23KLhL5rae5Yzn6uILq6Xg,Sushi Cafe Kitchen,13,3.5
S_2eq6lrZBlilhirR5cULQ,living foods,11,3.5
uDc9ifnHf91YOS0AwZan8g,Umi Sushi Express,25,2.5
eCCzuCx5_-W8h0rKeR6KSA,Tim Hortons,21,2.5
zopdNk9KHJesaPs9_m0UCA,Taco Time,16,3.0
u_RZogw9MhxRa3751VR0YA,Nu Greek Street,7,3.0
Kq6K5L4HO_ISwi0BwNGawA,Trees Cheesecake & Organic Coffee,6,3.0
Tht-ZVyzieVxNET0gcc2pQ,La Prep,13,2.5
QnDKKgvDaOHawMGhX8i3Fg,Flaming Wok,38,1.0
Aue5hpgL01ekteVvaFgJ1Q,HBC Gourmet Market,2,4.0
YWHYELEz9Y2Fcs7PZ932HQ,Fatburger,2,3.0
GhEjxHrDyBRwBMimUP4Wow,A & W Restaurants,8,2.0
WXTsLIiGfHDHWtLlnj4RdQ,Koya Japan,9,1.5
oIVVGIspnYVHCDDm005mRQ,Café Expresso & Gourmet Market,2,3.5
ru0ezr0XBE7XGhmLdTcMTg,Starbucks,8,2.0
H-n_xUFdMTZhfTZgJdhA5g,Montreal Steamies,1,2.0
qqc1r7edSHsLhQ2aJe-xPw,Tea Sparrow,2,5.0
uBrdXdwWDDpI0v6p44NpdA,Amato Gelato Cafe,68,3.5
C8K5GvhWNYY4zBijgekT3g,Tractor,47,3.0
a5QJk8HHZz0v2fmLOTjsfQ,Mario's Gelati,9,4.0
stpponw4dmBTnELEpmiMSQ,Hon's Wonton House,56,3.0
2jhPco4UcYCrTAX_pHfv-A,Starbucks,10,4.0
z-1HXkudDPE4bY1TbCwE8Q,La Belle Patate,525,4.0
o5YLdmUogknjtDzUBv5Smw,Tom Sushi,152,4.5
18aIKschS0rNDNr0sXWtww,Davie Dosa Company,175,4.0
7_qZrRi_zs2GbnxmEAAVmQ,Sushi Bar Maumi,169,4.0
hQoFgRJhYZn4AM5uE3c9fA,Donair Dude,258,3.5
wzdPbAjz6UmfN2KRxD0LBg,Disco Cheetah,56,4.5
0-GUtXbpzDsU8XJBz24RYw,Pho Central,162,3.5
76xTSDJ_Ugn2N9egbRMFEw,India Bistro,197,3.5
KHPVZBYC5riH_BzpWnGEwQ,Dosa and Curry,73,4.5
u1x6DrSS7X8d_7UwrtyUuA,Mary's on Davie,56,4.0
m3-RTbihterH_6kp9sgT5g,The Pumpjack Pub,46,4.0
VyHdjx6K9XNfjsh2_2PqFA,Thida Thai Resturant,61,3.5
_nsu0ja3_tx8YakElRcC4g,Vancouver European Deli,33,4.0
7IVWvS5fwG2xyYvexqfWZg,Blenz Coffee,37,3.5
1F2x_49ozaNVpmDD02D_vg,1181,51,3.0
dg330bwIZ0mzo3Rddt1lOQ,Downtown Sushi Bar Japanese Restaurant,116,2.5
wKSaReQwhOl8BdQbJxxGbw,Maple Leaf Bakery,24,4.0
PT64qEUZsB9cFRACvqumPQ,Nene Chicken,13,4.0
tcQmB2QTnxdSUq8CHVUi3A,Al Basha,20,4.0
Igfiupxoc3UcJNHT4dz4mw,Ho Ho’s Yummy Food,63,2.5
IyldNNkTsEod58zt-KKzzw,Guu Davie,21,3.0
WfJZtXAR0gKc5DfCsEUIgw,Davie Village Bakery,4,5.0
vc1XzzsXHsDmo4UPNS_7Ag,Yummy Pizza,33,3.0
C52TzoxEiqxFGKp0AAm0mg,Davie Village,2,4.5
fvg_6lhEJYJ-hIXQwVJ3jQ,Jim Deva Plaza,1,4.0
uEqqNx9NrK8oIsBxAnl-6Q,Marhaba Food Story,2,1.0
swsw1361Ya_QTadUArlomQ,Vancouver Soup,4,5.0
jENYBO-hThuNhIBZBw3n4A,Pacific Poke,148,4.5
z8Ll85vU-pEELbqbb7K-9w,Dalina,80,4.5
XZg7TWr4eBiVXeSca2_JUg,The Ramen Butcher,370,3.5
zs5zgv7rNOXurPQnqdW-qA,Fat Mao Noodles,211,4.0
_3FBR7yCFDfeDeLsyWrPbQ,The Union,225,4.0
bR0AwfXJlNxMP0387deRRw,Matchstick,95,4.0
AZaSqdPoPvsfTDnAMeoOkw,Ba Le Sandwich Shop,76,3.5
aFOMOdl6Qe6Qr5paoQmYYQ,"Juke Fried Chicken, Ribs and Cocktail Bar",316,3.0
nIXIrv80KmJj3PWjvi4ssQ,Brickhouse,47,4.0
IEavU1H1edShKGE6vIuoPg,London Pub,114,3.0
oEd-ZNr8lCi6CtTcp4Y2Rw,Buttermere Café,20,4.0
seDlMO8ZR9B4eZcAZNra9w,Fiorino,18,4.0
443bgsaGQcfwY1l5b2yxWA,Kent's Kitchen,57,3.5
iHW0kEuk3apSWjasvYGKiQ,Via Pasta,12,4.0
lVBazL4ybBoc30KWLHEGtw,Straight Outta Brooklyn NYC Pizzeria,19,3.5
CaW6UlH48vE1oJur583DZQ,Gain Wah Restaurant,144,4.0
hp47YeVdAhW2uS48BbvzQw,The Chickadee Room,5,5.0
APrNVND6qSDR2FCFC_HyEA,Jimi Hendrix Shrine,6,3.0
1VrNLmCte66RgmBIif5g8g,Roberto's Big Sandwiches,1,2.0
kVWborjFk85XBInxmdlSgw,Tim Horton’s,2,1.0
jKO4Og6ucdX2-YCTKQVYjg,Cactus Club Cafe,771,4.0
XwKxw-Rwf7cB33KXxU-iTg,Feastro,38,3.5
lmtyTjsLRLYxYc3DN-jYhQ,Olympic Cauldron,33,4.0
ImIP1Adwx6EvxNoj6gbjaA,LOT185 Cafe + Wine Bar,8,4.5
kRfJn1Fwcl3iXmYhKalI5w,Jack Poole Plaza,4,5.0
4f8mgwrPV_XRXMP9qLVhow,Starbucks,11,3.5
e8eDD0Cn_cRNoFhj90H7sw,Caffè Super Veloce,3,4.5
FwaxOvge4_iOmivWn20Zng,Nike - Greek God,3,4.0
cALV8k0kRonC_VD2yMzAXA,Stollenhaus,1,4.0
